snapshot_date,portfolio_id,client_id,instrument_id,instrument_name,asset_class,sub_asset_class,sector,region,instrument_ccy,quantity,price_local,market_value_local,portfolio_ccy,market_value_base,market_value_usd,weight_pct,avg_cost_local,cost_basis_base,unrealised_pnl_base,unrealised_pnl_pct,lending_value_base,advance_rate_pct,liquidity_tier,valuation_date,acquired_date
2026-08-26,PF-0014,CL-0012,SYN-FI-0201,US Treasury 2.375% due 2045,Fixed Income,Government Bond,Sovereign,North America,USD,100000,58.2,5820000.0,USD,5820000.0,5820000.0,20.7644,92.4,9240000.0,-3420000.0,-37.01,5238000.0,90.0,Daily,2026-08-26,2019-02-26
2026-08-26,PF-0014,CL-0012,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,48000,97.3,4670400.0,USD,4670400.0,4670400.0,16.6629,105.1,5044800.0,-374400.0,-7.42,3502800.0,75.0,Daily,2026-08-26,2016-11-14
2026-08-26,PF-0014,CL-0012,SYN-FI-0204,Asia Investment Grade Credit Fund,Fixed Income,Investment Grade Credit,Corporate,Asia,USD,45000,93.9,4225500.0,USD,4225500.0,4225500.0,15.0756,100.6,4527000.0,-301500.0,-6.66,3169125.0,75.0,Daily,2026-08-26,2018-05-09
2026-08-26,PF-0014,CL-0012,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,30000,84.6,2538000.0,USD,2538000.0,2538000.0,9.055,99.8,2994000.0,-456000.0,-15.23,1269000.0,50.0,Weekly,2026-08-26,2020-07-21
2026-08-26,PF-0014,CL-0012,SYN-FI-0207,Golden Harbour Properties 5.25% Perpetual,Fixed Income,Subordinated Perpetual,Real Estate,Hong Kong,USD,25000,56.8,1420000.0,USD,1420000.0,1420000.0,5.0662,98.4,2460000.0,-1040000.0,-42.28,710000.0,50.0,Weekly,2026-08-26,2021-03-16
2026-08-26,PF-0014,CL-0012,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,15000,110.2,1653000.0,USD,1222633.14,1222633.14,4.3621,130.2,1513953.49,-291320.35,-19.24,672448.22,55.0,Daily,2026-08-26,2017-09-05
2026-08-26,PF-0014,CL-0012,SYN-EQ-0009,Global Listed Infrastructure Fund,Equity,Developed Market Equity,Utilities,Global,USD,12000,139.8,1677600.0,USD,1677600.0,1677600.0,5.9853,106.8,1281600.0,396000.0,30.9,1090440.0,65.0,Daily,2026-08-26,2018-11-27
2026-08-26,PF-0014,CL-0012,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,7000,238.0,1666000.0,USD,1666000.0,1666000.0,5.9439,164.2,1149400.0,516600.0,44.95,1082900.0,65.0,Daily,2026-08-26,2014-06-18
2026-08-26,PF-0014,CL-0012,SYN-ST-0104,Pacific Orient Shipping Ltd,Equity,Single Stock,Industrials,Hong Kong,HKD,400000,31.9,12760000.0,USD,1633802.82,1633802.82,5.829,12.4,636713.74,997089.08,156.6,816901.41,50.0,Daily,2026-08-26,2005-01-01
2026-08-26,PF-0014,CL-0012,SYN-AL-0309,Global Infrastructure Debt Fund,Alternatives,Private Credit,Infrastructure,Global,USD,12000,100.2,1202400.0,USD,1202400.0,1202400.0,4.2899,100.0,1200000.0,2400.0,0.2,0.0,0.0,Quarterly Gate,2026-08-26,2023-04-17
2026-08-26,PF-0014,CL-0012,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,9000000,1.0,9000000.0,USD,1152368.76,1152368.76,4.1114,1.0,1155327.34,-2958.58,-0.26,1037131.88,90.0,Daily,2026-08-26,2010-11-01
2026-08-26,PF-0014,CL-0012,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,800000,1.0,800000.0,USD,800000.0,800000.0,2.8542,1.0,800000.0,0.0,0.0,720000.0,90.0,Daily,2026-08-26,2010-11-01
2025-12-31,PF-0015,CL-0013,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,14000,512.8,7179200.0,USD,7179200.0,7179200.0,23.0358,358.2,5014800.0,2164400.0,43.16,4666480.0,65.0,Daily,2025-12-31,2019-01-14
2025-12-31,PF-0015,CL-0013,SYN-ST-0103,Helios Cloud Systems Inc,Equity,Single Stock,Information Technology,North America,USD,22000,218.4,4804800.0,USD,4804800.0,4804800.0,15.4171,126.4,2780800.0,2024000.0,72.78,2402400.0,50.0,Daily,2025-12-31,2019-01-14
2025-12-31,PF-0015,CL-0013,SYN-ST-0102,Meridian Semiconductor Corp,Equity,Single Stock,Information Technology,North America,USD,9000,428.6,3857400.0,USD,3857400.0,3857400.0,12.3772,241.6,2174400.0,1683000.0,77.4,1928700.0,50.0,Daily,2025-12-31,2020-06-08
2025-12-31,PF-0015,CL-0013,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,180000,142.6,25668000.0,USD,3294993.58,3294993.58,10.5726,158.4,3660077.02,-365083.44,-9.97,1976996.15,60.0,Daily,2025-12-31,2019-01-14
2025-12-31,PF-0015,CL-0013,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,342.5,3425000.0,USD,3425000.0,3425000.0,10.9898,268.9,2689000.0,736000.0,27.37,2226250.0,65.0,Daily,2025-12-31,2021-02-22
2025-12-31,PF-0015,CL-0013,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,25000,96.4,2410000.0,USD,2410000.0,2410000.0,7.7329,92.4,2310000.0,100000.0,4.33,1446000.0,60.0,Daily,2025-12-31,2022-05-16
2025-12-31,PF-0015,CL-0013,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,20000,101.1,2022000.0,USD,2022000.0,2022000.0,6.488,100.1,2002000.0,20000.0,1.0,1718700.0,85.0,Daily,2025-12-31,2023-08-14
2025-12-31,PF-0015,CL-0013,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,1600,1420.0,2272000.0,USD,2272000.0,2272000.0,7.2901,1198.0,1916800.0,355200.0,18.53,0.0,0.0,Illiquid,2025-12-31,2021-11-08
2025-12-31,PF-0015,CL-0013,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1900000,1.0,1900000.0,USD,1900000.0,1900000.0,6.0965,1.0,1900000.0,0.0,0.0,1710000.0,90.0,Daily,2025-12-31,2019-01-01
2026-02-27,PF-0015,CL-0013,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,14000,556.4,7789600.0,USD,7789600.0,7789600.0,23.5756,358.2,5014800.0,2774800.0,55.33,5063240.0,65.0,Daily,2026-02-27,2019-01-14
2026-02-27,PF-0015,CL-0013,SYN-ST-0103,Helios Cloud Systems Inc,Equity,Single Stock,Information Technology,North America,USD,22000,241.6,5315200.0,USD,5315200.0,5315200.0,16.0867,126.4,2780800.0,2534400.0,91.14,2657600.0,50.0,Daily,2026-02-27,2019-01-14
2026-02-27,PF-0015,CL-0013,SYN-ST-0102,Meridian Semiconductor Corp,Equity,Single Stock,Information Technology,North America,USD,9000,486.2,4375800.0,USD,4375800.0,4375800.0,13.2436,241.6,2174400.0,2201400.0,101.24,2187900.0,50.0,Daily,2026-02-27,2020-06-08
2026-02-27,PF-0015,CL-0013,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,180000,144.1,25938000.0,USD,3325384.62,3325384.62,10.0644,158.4,3660077.02,-334692.41,-9.14,1995230.77,60.0,Daily,2026-02-27,2019-01-14
2026-02-27,PF-0015,CL-0013,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,356.3,3563000.0,USD,3563000.0,3563000.0,10.7836,268.9,2689000.0,874000.0,32.5,2315950.0,65.0,Daily,2026-02-27,2021-02-22
2026-02-27,PF-0015,CL-0013,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,25000,98.8,2470000.0,USD,2470000.0,2470000.0,7.4756,92.4,2310000.0,160000.0,6.93,1482000.0,60.0,Daily,2026-02-27,2022-05-16
2026-02-27,PF-0015,CL-0013,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,20000,101.5,2030000.0,USD,2030000.0,2030000.0,6.1439,100.1,2002000.0,28000.0,1.4,1725500.0,85.0,Daily,2026-02-27,2023-08-14
2026-02-27,PF-0015,CL-0013,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,1600,1420.0,2272000.0,USD,2272000.0,2272000.0,6.8763,1198.0,1916800.0,355200.0,18.53,0.0,0.0,Illiquid,2026-02-27,2021-11-08
2026-02-27,PF-0015,CL-0013,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1900000,1.0,1900000.0,USD,1900000.0,1900000.0,5.7504,1.0,1900000.0,0.0,0.0,1710000.0,90.0,Daily,2026-02-27,2019-01-01
2026-03-31,PF-0015,CL-0013,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,14000,539.1,7547400.0,USD,7547400.0,7547400.0,23.6735,358.2,5014800.0,2532600.0,50.5,4905810.0,65.0,Daily,2026-03-31,2019-01-14
2026-03-31,PF-0015,CL-0013,SYN-ST-0103,Helios Cloud Systems Inc,Equity,Single Stock,Information Technology,North America,USD,22000,229.8,5055600.0,USD,5055600.0,5055600.0,15.8576,126.4,2780800.0,2274800.0,81.8,2527800.0,50.0,Daily,2026-03-31,2019-01-14
2026-03-31,PF-0015,CL-0013,SYN-ST-0102,Meridian Semiconductor Corp,Equity,Single Stock,Information Technology,North America,USD,9000,452.3,4070700.0,USD,4070700.0,4070700.0,12.7683,241.6,2174400.0,1896300.0,87.21,2035350.0,50.0,Daily,2026-03-31,2020-06-08
2026-03-31,PF-0015,CL-0013,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,180000,137.2,24696000.0,USD,3160076.78,3160076.78,9.912,158.4,3660077.02,-500000.25,-13.66,1896046.07,60.0,Daily,2026-03-31,2019-01-14
2026-03-31,PF-0015,CL-0013,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,349.9,3499000.0,USD,3499000.0,3499000.0,10.9751,268.9,2689000.0,810000.0,30.12,2274350.0,65.0,Daily,2026-03-31,2021-02-22
2026-03-31,PF-0015,CL-0013,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,25000,94.5,2362500.0,USD,2362500.0,2362500.0,7.4103,92.4,2310000.0,52500.0,2.27,1417500.0,60.0,Daily,2026-03-31,2022-05-16
2026-03-31,PF-0015,CL-0013,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,20000,100.7,2014000.0,USD,2014000.0,2014000.0,6.3172,100.1,2002000.0,12000.0,0.6,1711900.0,85.0,Daily,2026-03-31,2023-08-14
2026-03-31,PF-0015,CL-0013,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,1600,1420.0,2272000.0,USD,2272000.0,2272000.0,7.1264,1198.0,1916800.0,355200.0,18.53,0.0,0.0,Illiquid,2026-03-31,2021-11-08
2026-03-31,PF-0015,CL-0013,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1900000,1.0,1900000.0,USD,1900000.0,1900000.0,5.9596,1.0,1900000.0,0.0,0.0,1710000.0,90.0,Daily,2026-03-31,2019-01-01
2026-06-30,PF-0015,CL-0013,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,14000,573.6,8030400.0,USD,8030400.0,8030400.0,22.3608,358.2,5014800.0,3015600.0,60.13,5219760.0,65.0,Daily,2026-06-30,2019-01-14
2026-06-30,PF-0015,CL-0013,SYN-ST-0103,Helios Cloud Systems Inc,Equity,Single Stock,Information Technology,North America,USD,22000,246.3,5418600.0,USD,5418600.0,5418600.0,15.0882,126.4,2780800.0,2637800.0,94.86,2709300.0,50.0,Daily,2026-06-30,2019-01-14
2026-06-30,PF-0015,CL-0013,SYN-ST-0102,Meridian Semiconductor Corp,Equity,Single Stock,Information Technology,North America,USD,9000,471.8,4246200.0,USD,4246200.0,4246200.0,11.8236,241.6,2174400.0,2071800.0,95.28,2123100.0,50.0,Daily,2026-06-30,2020-06-08
2026-06-30,PF-0015,CL-0013,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,180000,141.0,25380000.0,USD,3245524.3,3245524.3,9.0372,158.4,3660077.02,-414552.73,-11.33,1947314.58,60.0,Daily,2026-06-30,2019-01-14
2026-06-30,PF-0015,CL-0013,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,367.7,3677000.0,USD,3677000.0,3677000.0,10.2387,268.9,2689000.0,988000.0,36.74,2390050.0,65.0,Daily,2026-06-30,2021-02-22
2026-06-30,PF-0015,CL-0013,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,25000,97.8,2445000.0,USD,2445000.0,2445000.0,6.8081,92.4,2310000.0,135000.0,5.84,1467000.0,60.0,Daily,2026-06-30,2022-05-16
2026-06-30,PF-0015,CL-0013,SYN-SP-0502,"Equity Linked Note ref. Helios Cloud Systems, 11.00% p.a., 6M",Structured Products,Yield Enhancement,Information Technology,North America,USD,25000,103.4,2585000.0,USD,2585000.0,2585000.0,7.198,100.0,2500000.0,85000.0,3.4,775500.0,30.0,Illiquid,2026-06-30,2026-05-20
2026-06-30,PF-0015,CL-0013,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,20000,101.3,2026000.0,USD,2026000.0,2026000.0,5.6414,100.1,2002000.0,24000.0,1.2,1722100.0,85.0,Daily,2026-06-30,2023-08-14
2026-06-30,PF-0015,CL-0013,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,1600,1462.0,2339200.0,USD,2339200.0,2339200.0,6.5135,1198.0,1916800.0,422400.0,22.04,0.0,0.0,Illiquid,2026-06-30,2021-11-08
2026-06-30,PF-0015,CL-0013,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1900000,1.0,1900000.0,USD,1900000.0,1900000.0,5.2906,1.0,1900000.0,0.0,0.0,1710000.0,90.0,Daily,2026-06-30,2019-01-01
2026-08-26,PF-0015,CL-0013,SYN-EQ-0003,US Technology Leaders Fund,Equity,Developed Market Equity,Information Technology,North America,USD,14000,592.1,8289400.0,USD,8289400.0,8289400.0,22.4328,358.2,5014800.0,3274600.0,65.3,5388110.0,65.0,Daily,2026-08-26,2019-01-14
2026-08-26,PF-0015,CL-0013,SYN-ST-0103,Helios Cloud Systems Inc,Equity,Single Stock,Information Technology,North America,USD,22000,258.7,5691400.0,USD,5691400.0,5691400.0,15.4021,126.4,2780800.0,2910600.0,104.67,2845700.0,50.0,Daily,2026-08-26,2019-01-14
2026-08-26,PF-0015,CL-0013,SYN-ST-0102,Meridian Semiconductor Corp,Equity,Single Stock,Information Technology,North America,USD,9000,498.4,4485600.0,USD,4485600.0,4485600.0,12.139,241.6,2174400.0,2311200.0,106.29,2242800.0,50.0,Daily,2026-08-26,2020-06-08
2026-08-26,PF-0015,CL-0013,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,180000,143.2,25776000.0,USD,3300384.12,3300384.12,8.9315,158.4,3660077.02,-359692.9,-9.83,1980230.47,60.0,Daily,2026-08-26,2019-01-14
2026-08-26,PF-0015,CL-0013,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,373.6,3736000.0,USD,3736000.0,3736000.0,10.1104,268.9,2689000.0,1047000.0,38.94,2428400.0,65.0,Daily,2026-08-26,2021-02-22
2026-08-26,PF-0015,CL-0013,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,25000,99.3,2482500.0,USD,2482500.0,2482500.0,6.7182,92.4,2310000.0,172500.0,7.47,1489500.0,60.0,Daily,2026-08-26,2022-05-16
2026-08-26,PF-0015,CL-0013,SYN-SP-0502,"Equity Linked Note ref. Helios Cloud Systems, 11.00% p.a., 6M",Structured Products,Yield Enhancement,Information Technology,North America,USD,25000,104.8,2620000.0,USD,2620000.0,2620000.0,7.0903,100.0,2500000.0,120000.0,4.8,786000.0,30.0,Illiquid,2026-08-26,2026-05-20
2026-08-26,PF-0015,CL-0013,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,20000,101.7,2034000.0,USD,2034000.0,2034000.0,5.5044,100.1,2002000.0,32000.0,1.6,1728900.0,85.0,Daily,2026-08-26,2023-08-14
2026-08-26,PF-0015,CL-0013,SYN-AL-0301,Meridian Private Equity Fund VII,Alternatives,Private Equity,Diversified,Global,USD,1600,1508.0,2412800.0,USD,2412800.0,2412800.0,6.5295,1198.0,1916800.0,496000.0,25.88,0.0,0.0,Illiquid,2026-08-26,2021-11-08
2026-08-26,PF-0015,CL-0013,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1900000,1.0,1900000.0,USD,1900000.0,1900000.0,5.1418,1.0,1900000.0,0.0,0.0,1710000.0,90.0,Daily,2026-08-26,2019-01-01
2025-12-31,PF-0016,CL-0014,SYN-FI-0207,Golden Harbour Properties 5.25% Perpetual,Fixed Income,Subordinated Perpetual,Real Estate,Hong Kong,USD,60000,82.4,4944000.0,HKD,38513760.0,4944000.0,17.5432,97.6,45618240.0,-7104480.0,-15.57,19256880.0,50.0,Weekly,2025-12-31,2021-05-10
2025-12-31,PF-0016,CL-0014,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,55000,96.8,5324000.0,HKD,41473960.0,5324000.0,18.8916,99.2,42502240.0,-1028280.0,-2.42,20736980.0,50.0,Weekly,2025-12-31,2020-09-14
2025-12-31,PF-0016,CL-0014,SYN-ST-0106,Golden Harbour Properties Ltd,Equity,Single Stock,Real Estate,Hong Kong,HKD,1400000,18.6,26040000.0,HKD,26040000.0,3342747.11,11.8614,26.8,37520000.0,-11480000.0,-30.6,13020000.0,50.0,Daily,2025-12-31,2013-07-22
2025-12-31,PF-0016,CL-0014,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,200000,142.6,28520000.0,HKD,28520000.0,3661103.98,12.991,162.8,32560000.0,-4040000.0,-12.41,17112000.0,60.0,Daily,2025-12-31,2015-04-13
2025-12-31,PF-0016,CL-0014,SYN-FI-0205,Asia High Yield Bond Fund,Fixed Income,High Yield Credit,Corporate,Asia,USD,45000,88.4,3978000.0,HKD,30988620.0,3978000.0,14.1155,96.4,33793020.0,-2804400.0,-8.3,15494310.0,50.0,Daily,2025-12-31,2019-08-06
2025-12-31,PF-0016,CL-0014,SYN-AL-0307,Direct Property - Mid-Levels Apartment,Alternatives,Direct Real Estate,Real Estate,Hong Kong,HKD,1,42000000.0,42000000.0,HKD,42000000.0,5391527.6,19.1312,28000000.0,28000000.0,14000000.0,50.0,0.0,0.0,Illiquid,2025-12-31,2007-03-01
2025-12-31,PF-0016,CL-0014,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,12000000,1.0,12000000.0,HKD,12000000.0,1540436.46,5.4661,1.0,12000000.0,0.0,0.0,10800000.0,90.0,Daily,2025-12-31,2011-04-01
2026-02-27,PF-0016,CL-0014,SYN-FI-0207,Golden Harbour Properties 5.25% Perpetual,Fixed Income,Subordinated Perpetual,Real Estate,Hong Kong,USD,60000,83.1,4986000.0,HKD,38890800.0,4986000.0,15.8434,97.6,45618240.0,-6727440.0,-14.75,19445400.0,50.0,Weekly,2026-02-27,2021-05-10
2026-02-27,PF-0016,CL-0014,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,55000,97.9,5384500.0,HKD,41999100.0,5384500.0,17.1097,99.2,42502240.0,-503140.0,-1.18,20999550.0,50.0,Weekly,2026-02-27,2020-09-14
2026-02-27,PF-0016,CL-0014,SYN-ST-0106,Golden Harbour Properties Ltd,Equity,Single Stock,Real Estate,Hong Kong,HKD,1400000,18.4,25760000.0,HKD,25760000.0,3302564.1,10.4942,26.8,37520000.0,-11760000.0,-31.34,12880000.0,50.0,Daily,2026-02-27,2013-07-22
2026-02-27,PF-0016,CL-0014,SYN-SP-0503,"Accumulator ref. Golden Harbour Properties Ltd, 12M",Structured Products,Accumulator,Real Estate,Hong Kong,HKD,250000,98.2,24550000.0,HKD,24550000.0,3147435.9,10.0012,100.0,25000000.0,-450000.0,-1.8,0.0,0.0,Illiquid,2026-02-27,2026-01-20
2026-02-27,PF-0016,CL-0014,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,200000,144.1,28820000.0,HKD,28820000.0,3694871.79,11.7408,162.8,32560000.0,-3740000.0,-11.49,17292000.0,60.0,Daily,2026-02-27,2015-04-13
2026-02-27,PF-0016,CL-0014,SYN-FI-0205,Asia High Yield Bond Fund,Fixed Income,High Yield Credit,Corporate,Asia,USD,45000,89.6,4032000.0,HKD,31449600.0,4032000.0,12.812,96.4,33793020.0,-2343420.0,-6.93,15724800.0,50.0,Daily,2026-02-27,2019-08-06
2026-02-27,PF-0016,CL-0014,SYN-AL-0307,Direct Property - Mid-Levels Apartment,Alternatives,Direct Real Estate,Real Estate,Hong Kong,HKD,1,42000000.0,42000000.0,HKD,42000000.0,5384615.38,17.1101,28000000.0,28000000.0,14000000.0,50.0,0.0,0.0,Illiquid,2026-02-27,2007-03-01
2026-02-27,PF-0016,CL-0014,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,12000000,1.0,12000000.0,HKD,12000000.0,1538461.54,4.8886,1.0,12000000.0,0.0,0.0,10800000.0,90.0,Daily,2026-02-27,2011-04-01
2026-03-31,PF-0016,CL-0014,SYN-FI-0207,Golden Harbour Properties 5.25% Perpetual,Fixed Income,Subordinated Perpetual,Real Estate,Hong Kong,USD,60000,68.9,4134000.0,HKD,32307210.0,4134000.0,14.501,97.6,45618240.0,-13311030.0,-29.18,16153605.0,50.0,Weekly,2026-03-31,2021-05-10
2026-03-31,PF-0016,CL-0014,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,55000,89.4,4917000.0,HKD,38426355.0,4917000.0,17.2476,99.2,42502240.0,-4075885.0,-9.59,19213177.5,50.0,Weekly,2026-03-31,2020-09-14
2026-03-31,PF-0016,CL-0014,SYN-ST-0106,Golden Harbour Properties Ltd,Equity,Single Stock,Real Estate,Hong Kong,HKD,1400000,15.9,22260000.0,HKD,22260000.0,2848368.52,9.9913,26.8,37520000.0,-15260000.0,-40.67,11130000.0,50.0,Daily,2026-03-31,2013-07-22
2026-03-31,PF-0016,CL-0014,SYN-SP-0503,"Accumulator ref. Golden Harbour Properties Ltd, 12M",Structured Products,Accumulator,Real Estate,Hong Kong,HKD,250000,76.4,19100000.0,HKD,19100000.0,2444017.91,8.573,100.0,25000000.0,-5900000.0,-23.6,0.0,0.0,Illiquid,2026-03-31,2026-01-20
2026-03-31,PF-0016,CL-0014,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,200000,137.2,27440000.0,HKD,27440000.0,3511196.42,12.3164,162.8,32560000.0,-5120000.0,-15.72,16464000.0,60.0,Daily,2026-03-31,2015-04-13
2026-03-31,PF-0016,CL-0014,SYN-FI-0205,Asia High Yield Bond Fund,Fixed Income,High Yield Credit,Corporate,Asia,USD,45000,83.2,3744000.0,HKD,29259360.0,3744000.0,13.133,96.4,33793020.0,-4533660.0,-13.42,14629680.0,50.0,Daily,2026-03-31,2019-08-06
2026-03-31,PF-0016,CL-0014,SYN-AL-0307,Direct Property - Mid-Levels Apartment,Alternatives,Direct Real Estate,Real Estate,Hong Kong,HKD,1,42000000.0,42000000.0,HKD,42000000.0,5374280.23,18.8516,28000000.0,28000000.0,14000000.0,50.0,0.0,0.0,Illiquid,2026-03-31,2007-03-01
2026-03-31,PF-0016,CL-0014,SYN-CA-0603,HKD Call Deposit,Cash and Equivalents,Deposit,Cash,Hong Kong,HKD,12000000,1.0,12000000.0,HKD,12000000.0,1535508.64,5.3862,1.0,12000000.0,0.0,0.0,10800000.0,90.0,Daily,2026-03-31,2011-04-01
2026-06-30,PF-0016,CL-0014,SYN-FI-0207,Golden Harbour Properties 5.25% Perpetual,Fixed Income,Subordinated Perpetual,Real Estate,Hong Kong,USD,60000,61.2,3672000.0,HKD,28715040.0,3672000.0,13.5346,97.6,45618240.0,-16903200.0,-37.05,14357520.0,50.0,Weekly,2026-06-30,2021-05-10
2026-06-30,PF-0016,CL-0014,SYN-FI-0206,Pacific Rim Bank 4.75% Perpetual,Fixed Income,Subordinated Perpetual,Financials,Asia,USD,55000,86.2,4741000.0,HKD,37074620.0,4741000.0,17.4748,99.2,42502240.0,-5427620.0,-12.77,18537310.0,50.0,Weekly,2026-06-30,2020-09-14
2026-06-30,PF-0016,CL-0014,SYN-ST-0106,Golden Harbour Properties Ltd,Equity,Single Stock,Real Estate,Hong Kong,HKD,1400000,14.7,20580000.0,HKD,20580000.0,2631713.55,9.7002,26.8,37520000.0,-16940000.0,-45.15,10290000.0,50.0,Daily,2026-06-30,2013-07-22
2026-06-30,PF-0016,CL-0014,SYN-SP-0503,"Accumulator ref. Golden Harbour Properties Ltd, 12M",Structured Products,Accumulator,Real Estate,Hong Kong,HKD,250000,64.8,16200000.0,HKD,16200000.0,2071611.25,7.6357,100.0,25000000.0,-8800000.0,-35.2,0.0,0.0,Illiquid,2026-06-30,2026-01-20
2026-06-30,PF-0016,CL-0014,SYN-EQ-0021,Greater China Equity Fund,Equity,Emerging Market Equity,Diversified,Greater China,HKD,200000,141.0,28200000.0,HKD,28200000.0,3606138.11,13.2918,162.8,32560000.0,-4360000.0,-13.39,16920000.0,60.0,Daily,2026-06-30,2015-04-13
2026-06-30,PF-0016,CL-0014,SYN-FI-0205,Asia High Yield Bond Fund,Fixed Income,High Yield Credit,Corporate,Asia,USD,45000,82.1,3694500.0,HKD,28890990.0,3694500.0,13.6175,96.4,33793020.0,-4902030.0,-14.51,14445495.0,50.0,Daily,2026-06-30,2019-08-06
2026-06-30,PF-0016,CL-0014,SYN-AL-0307,Direct Property - Mid-Levels Apartment,Alternatives,Direct Real Estate,Real Estate,Hong Kong,HKD,1,40500000.0,40500000.0,HKD,40500000.0,5179028.13,19.0893,28000000.0,28000000.0,12500000.0,44.64,0.0,0.0,Illiquid,2026-06-30,2007-03-01
